281	1.0	0.91	1.14	1.2	0.97	1.1	0.82	0.59	0.44	0.65	0.5	0.42
282	1.0	1.12	1.15	0.99	0.81	0.71	0.57	0.48	0.28	0.28	0.3	0.37
283	1.0	0.98	1.17	0.98	0.75	0.81	0.77	0.54	0.37	0.31	0.26	0.25
284	1.0	1.03	1.01	0.96	1.03	0.95	0.75	0.62	0.49	0.42	0.38	0.41
285	1.0	1.31	1.06	1.23	1.22	0.84	0.93	0.8	0.58	0.48	0.54	0.61
286	1.0	1.71	1.84	2.18	1.7	1.14	0.85	0.68	0.59	0.53	0.46	0.44
287	1.0	0.89	0.89	1.44	1.05	1.49	0.76	0.34	0.23	0.26	0.25	0.3
288	1.0	1.15	1.61	1.8	2.11	1.3	0.83	0.33	0.2	0.24	0.24	0.24
289	1.0	1.11	1.56	1.48	1.98	1.32	0.82	0.39	0.27	0.25	0.25	0.27
290	1.0	0.94	1.04	1.48	1.66	1.24	0.8	0.52	0.33	0.42	0.44	0.53
291	1.0	0.85	1.04	1.86	3.03	1.56	0.7	0.43	0.13	0.16	0.13	0.12
292	1.0	0.93	2.16	2.27	0.9	1.04	0.83	0.67	0.72	0.44	0.47	0.47
293	1.0	1.23	2.58	3.15	1.37	1.5	1.44	1.38	0.67	0.7	0.64	0.59
294	1.0	1.27	2.42	1.51	1.04	0.63	0.73	1.17	0.62	0.58	0.55	0.39
295	1.0	1.14	1.94	1.42	1.01	1.04	0.83	0.75	0.41	0.23	0.2	0.17
296	1.0	1.29	1.3	1.6	1.52	1.38	1.35	1.6	0.82	0.59	0.47	0.37
297	1.0	1.04	0.65	0.92	1.16	0.84	0.56	0.82	2.27	1.8	1.14	0.96
298	1.0	0.81	1.07	0.32	0.93	0.99	0.78	1.19	1.15	0.82	0.7	0.17
299	1.0	1.34	1.01	0.64	1.76	1.64	1.71	1.81	1.53	0.95	0.84	0.7
300	1.0	0.97	0.66	1.02	2.07	2.11	1.61	1.65	0.73	0.65	0.55	0.58
301	1.0	1.11	1.11	0.63	1.22	0.77	0.61	0.51	0.53	1.54	2.44	3.18
302	1.0	1.17	0.93	0.92	1.0	0.66	0.67	0.52	0.58	1.49	2.79	4.44
303	1.0	1.11	0.77	0.93	0.85	0.81	0.56	0.57	0.72	1.4	1.57	2.2
304	1.0	1.02	0.67	0.56	0.84	0.5	0.41	0.46	0.58	1.18	1.49	1.4
305	1.0	1.07	0.94	0.72	0.91	0.62	0.44	0.55	0.58	0.85	1.15	1.37
306	1.0	0.88	0.83	0.77	0.87	0.62	0.44	0.45	0.46	1.04	0.91	1.51
307	1.0	1.14	0.64	0.82	1.19	0.68	0.75	0.68	0.87	1.26	1.51	1.8
308	1.0	1.13	0.93	1.1	1.46	0.63	0.76	0.77	0.65	1.91	2.61	3.02
309	1.0	1.01	0.87	1.09	1.09	0.67	0.5	0.86	0.67	1.48	2.18	2.56
310	1.0	0.86	0.94	1.02	1.03	0.7	0.58	0.81	0.59	1.33	1.48	1.38
311	1.0	1.37	1.25	1.28	1.66	0.65	0.78	0.68	1.69	2.47	3.63	5.03
312	1.0	1.29	1.25	0.83	1.07	0.6	0.63	0.87	1.14	1.63	2.27	2.41
313	1.0	1.43	0.76	0.95	1.04	0.82	1.42	0.61	1.23	1.59	2.61	2.6
314	1.0	0.96	0.65	0.91	1.01	0.99	0.84	0.66	1.05	1.76	1.57	1.98
315	1.0	1.51	1.07	1.3	0.6	0.24	0.18	0.27	0.61	1.17	1.07	0.97
316	1.0	0.93	0.92	0.67	0.77	0.3	0.38	0.27	0.43	0.83	0.83	0.9
317	1.0	0.76	1.14	0.88	0.82	0.38	0.33	0.49	0.54	1.0	1.22	1.28
318	1.0	0.85	0.77	0.76	0.63	0.31	0.42	0.62	0.73	1.11	0.99	1.17
319	1.0	1.41	1.35	1.41	1.12	0.8	0.49	0.4	0.62	0.87	1.53	2.46
320	1.0	1.21	0.86	0.89	1.04	0.65	0.66	0.7	1.2	2.53	2.95	2.48
321	1.0	1.21	0.8	0.96	1.1	0.74	0.57	0.72	1.08	2.77	3.34	1.41
322	1.0	1.15	0.5	0.68	0.79	0.64	0.71	0.63	1.45	1.72	2.78	2.36
323	1.0	0.92	0.78	0.72	0.57	0.4	0.39	0.75	1.53	2.38	2.96	3.46
324	1.0	1.54	1.57	1.11	1.14	0.71	1.08	0.99	1.19	2.33	4.85	7.36
325	1.0	1.33	1.65	1.21	1.39	0.66	0.78	0.87	0.86	2.45	4.78	8.83
326	1.0	1.21	1.59	1.44	1.06	0.83	0.97	0.71	0.73	1.98	2.94	6.49
327	1.0	1.3	2.21	1.81	1.34	0.96	0.97	0.62	0.84	2.64	4.49	8.08
328	1.0	1.11	1.18	1.07	1.0	0.77	0.8	0.65	0.92	3.09	5.73	8.84
329	1.0	1.24	1.45	1.39	1.22	0.91	1.22	0.94	1.04	2.55	4.22	6.98
330	1.0	0.9	0.68	0.85	1.24	0.64	0.57	0.75	1.06	2.34	2.93	3.44
331	1.0	1.08	0.81	1.07	1.01	0.77	0.77	1.08	1.19	1.37	2.77	4.5
332	1.0	1.06	0.99	1.05	1.26	1.05	1.0	1.01	1.41	3.14	4.23	5.23
333	1.0	1.41	1.46	0.97	1.63	0.97	0.98	0.92	1.55	2.98	4.4	5.84
334	1.0	1.3	1.46	1.23	0.83	0.99	0.96	0.93	1.36	3.25	5.15	9.73
335	1.0	0.82	1.01	0.98	0.87	0.93	0.96	1.08	1.67	3.42	5.71	6.62
336	1.0	1.06	0.77	0.94	0.79	0.75	0.66	0.55	0.44	1.47	2.03	4.32
337	1.0	0.84	0.69	0.93	1.09	0.9	0.9	1.01	0.73	1.29	2.19	3.8
338	1.0	1.35	0.99	1.01	1.28	1.49	1.34	0.86	1.27	3.22	4.46	6.14
339	1.0	1.42	1.59	1.17	1.35	1.72	1.26	1.03	1.02	2.1	4.5	7.48
340	1.0	1.06	0.95	1.02	1.01	0.82	0.84	0.85	0.71	1.62	2.25	4.32
341	1.0	1.37	1.02	1.41	1.15	1.15	1.07	1.06	0.87	1.92	3.09	4.62
342	1.0	1.2	1.2	1.25	1.09	0.84	1.23	1.29	1.19	1.65	2.35	5.16
343	1.0	1.14	2.09	1.91	1.12	1.27	1.35	0.91	0.87	1.65	2.55	4.63
344	1.0	1.11	3.53	3.46	4.59	1.71	0.78	0.55	0.54	0.87	1.0	0.85
345	1.0	2.58	3.06	3.71	3.67	2.43	1.16	0.87	0.62	0.85	1.08	1.05
346	1.0	2.41	4.84	5.49	1.01	0.69	0.49	0.52	0.46	0.82	0.77	0.9
347	1.0	0.73	3.08	3.55	1.02	1.26	1.19	0.95	1.17	0.76	0.93	0.78
348	1.0	2.67	8.14	12.69	1.5	1.58	1.72	1.23	0.77	1.14	0.99	0.89
349	1.0	1.47	4.14	5.4	1.0	2.56	1.04	0.67	0.97	0.59	1.12	1.16
350	1.0	1.01	4.73	10.62	3.0	3.62	1.61	1.06	0.86	1.67	1.53	0.8
351	1.0	1.5	1.51	2.48	1.68	5.97	2.33	2.12	1.91	1.3	0.97	0.94
352	1.0	0.59	1.01	2.22	1.71	3.33	1.65	0.78	0.44	0.9	0.67	0.73
353	1.0	0.69	0.77	0.93	2.45	3.86	3.1	2.1	0.55	0.68	0.64	0.81
354	1.0	1.05	0.63	1.92	1.32	3.5	3.11	2.14	0.99	1.13	1.13	0.95
355	1.0	0.75	0.53	1.37	2.74	2.81	1.66	1.96	1.18	1.03	0.91	0.85
356	1.0	1.29	1.05	0.73	0.72	5.63	3.5	1.94	0.94	1.33	1.69	1.88
357	1.0	0.95	0.91	1.01	1.07	6.95	2.54	1.47	1.46	1.39	1.13	1.26
358	1.0	0.69	0.83	0.48	1.35	3.17	3.24	2.86	1.56	1.16	1.15	0.92
359	1.0	1.05	1.41	0.94	1.01	2.96	3.27	2.91	1.82	0.94	0.71	0.64
360	1.0	1.19	1.76	1.72	1.53	4.79	6.12	3.42	2.25	1.58	0.88	0.82
361	1.0	0.95	1.47	1.91	1.21	2.59	7.23	4.63	1.79	1.29	1.22	0.85
362	1.0	1.17	1.47	1.31	1.17	3.12	8.91	7.43	1.21	0.97	0.78	0.73
363	1.0	2.67	2.41	3.75	6.18	38.8	86.92	25.58	14.81	6.73	2.72	2.42
364	1.0	0.83	1.67	2.7	1.55	5.06	3.1	2.36	1.72	1.6	1.41	1.77
365	1.0	1.07	1.46	1.64	1.51	5.17	3.02	2.18	1.55	0.82	0.89	0.85
366	1.0	1.19	0.82	1.4	2.33	3.4	2.66	2.23	1.38	0.96	1.12	1.15
367	1.0	0.71	0.87	0.79	1.71	4.34	3.1	2.81	1.19	1.11	1.11	1.16
368	1.0	0.61	1.25	1.13	3.09	4.11	5.69	6.03	2.7	1.6	1.49	1.14
369	1.0	0.9	0.73	1.35	1.65	7.93	5.7	4.59	1.92	1.59	1.13	1.03
370	1.0	0.81	0.5	1.29	2.04	4.52	3.38	3.51	1.38	0.87	0.69	0.71
371	1.0	1.11	0.88	1.79	1.47	1.87	3.0	4.03	2.31	1.01	0.68	0.7
372	1.0	1.06	1.56	1.05	1.55	2.18	2.84	2.98	1.77	1.28	0.9	0.6
373	1.0	0.81	0.94	1.07	0.82	4.51	3.6	2.62	1.97	1.09	1.69	1.68
374	1.0	0.84	0.92	0.96	0.89	3.44	3.24	2.44	1.51	1.59	1.44	1.75
375	1.0	0.71	0.9	1.06	0.84	4.89	6.63	5.37	1.09	0.95	1.55	2.21
376	1.0	0.77	0.78	0.79	0.78	2.71	2.03	1.92	1.73	0.86	0.91	0.7
377	1.0	0.6	1.08	0.74	0.76	2.23	2.84	3.12	1.41	0.68	1.26	0.85
378	1.0	0.57	0.71	0.98	1.0	3.16	6.78	7.18	2.38	0.81	0.94	0.87
379	1.0	1.11	0.68	0.97	1.02	3.35	7.25	8.18	3.13	1.96	2.28	1.58
380	1.0	1.19	1.27	1.23	0.99	2.19	2.07	2.75	3.39	1.57	1.46	1.29
381	1.0	1.1	1.36	1.53	0.77	2.48	2.31	2.12	2.28	1.44	1.07	1.1
382	1.0	0.73	1.81	1.41	1.1	3.02	2.87	2.47	2.2	1.1	1.06	0.95
383	1.0	0.69	0.87	1.18	0.66	2.04	1.94	2.29	1.48	0.9	1.28	1.34
384	1.0	1.12	1.37	1.33	0.93	3.55	3.13	2.27	2.28	1.56	2.34	2.14
385	1.0	1.05	1.22	1.2	0.81	2.3	2.59	2.61	1.92	1.81	1.51	1.84
386	1.0	0.98	1.25	1.2	0.78	2.56	2.83	3.57	3.47	1.88	1.71	1.33
387	1.0	1.09	1.13	1.49	1.6	3.28	4.3	4.01	2.47	2.36	1.99	1.76
388	1.0	1.26	1.3	1.49	1.13	4.49	3.94	2.82	1.55	1.81	1.55	1.47
389	1.0	1.2	1.25	1.11	1.64	4.33	4.53	2.9	2.13	2.0	1.69	1.64
390	1.0	0.6	2.3	2.18	0.71	1.33	0.97	1.48	2.03	1.04	1.54	1.5
391	1.0	0.82	1.05	1.76	0.82	1.64	1.2	0.75	1.16	1.24	1.88	1.99
392	1.0	0.7	1.97	3.37	2.22	2.9	2.14	1.76	2.14	1.58	2.79	3.62
393	1.0	0.76	2.11	2.01	1.3	1.92	1.75	1.96	2.73	2.49	2.83	3.13
394	1.0	1.17	1.22	0.73	0.85	1.11	1.42	1.9	1.66	1.63	2.45	4.04
395	1.0	0.86	0.69	0.62	1.02	0.97	1.11	1.13	1.24	1.8	1.95	2.69
396	1.0	1.07	0.65	0.97	1.18	1.37	1.39	1.92	3.04	3.44	4.53	6.13
397	1.0	1.07	1.0	1.11	0.93	1.28	1.52	1.45	1.5	1.82	2.66	3.84
398	1.0	0.71	0.85	0.89	1.15	0.97	1.07	1.75	1.69	2.53	3.89	5.84
399	1.0	1.16	1.49	1.4	1.41	1.4	1.86	2.26	3.27	4.06	4.43	4.7
400	1.0	1.24	0.92	1.0	1.39	1.49	1.12	1.56	1.97	3.24	2.68	3.19
401	1.0	0.99	0.71	0.77	0.98	1.26	1.02	1.32	1.95	3.3	2.95	3.26
402	1.0	1.11	0.72	0.86	1.08	1.1	1.12	1.55	1.39	2.07	2.24	2.71
403	1.0	0.95	0.8	0.95	0.88	1.1	1.24	1.68	1.7	2.36	2.56	2.44
404	1.0	0.97	0.66	0.71	1.08	1.07	1.25	1.7	1.7	2.04	2.09	2.56
405	1.0	0.87	0.56	0.7	1.38	1.55	1.78	1.94	2.95	2.68	2.58	2.67
406	1.0	0.93	0.69	1.1	1.32	1.08	1.3	1.96	2.36	2.11	2.71	2.88
407	1.0	0.91	0.66	0.78	0.83	1.24	1.82	1.31	1.55	2.52	2.13	2.08
408	1.0	1.14	2.92	2.75	1.11	1.31	2.18	2.69	3.37	1.87	3.57	4.01
409	1.0	0.32	0.68	0.77	1.38	2.09	1.79	2.39	2.29	1.49	1.7	1.5
410	1.0	0.81	0.55	0.73	1.17	1.7	1.72	2.5	2.4	1.09	1.42	1.03
411	1.0	0.91	0.64	0.81	0.83	1.18	2.11	3.33	3.68	2.71	2.4	2.27
412	1.0	0.44	0.75	0.8	0.72	1.51	3.27	5.54	4.37	2.42	3.97	3.26
413	1.0	0.44	0.49	0.61	0.98	1.05	1.39	2.18	2.42	1.91	2.33	1.65
414	1.0	1.19	0.92	0.68	1.15	0.97	1.95	2.81	2.99	2.35	2.25	2.07
415	1.0	0.74	0.62	0.86	1.12	1.08	1.65	2.98	2.99	2.26	2.21	1.8
416	1.0	0.79	1.02	1.09	0.66	0.88	1.31	2.61	4.2	2.29	1.76	1.39
417	1.0	0.44	0.52	0.53	0.34	0.62	0.58	0.7	1.08	0.89	0.79	0.78
418	1.0	0.88	1.05	1.09	0.72	1.07	0.88	0.99	1.54	1.9	1.83	1.71
419	1.0	0.7	1.2	1.15	0.68	1.03	1.22	1.98	2.16	2.14	2.01	2.4
420	1.0	1.0	1.94	1.62	1.08	1.61	1.72	1.56	1.62	1.89	1.95	2.35
421	1.0	0.74	1.1	0.43	0.77	0.85	0.75	1.06	1.96	1.64	1.54	1.37
422	1.0	1.23	1.02	1.31	1.32	1.61	1.58	1.36	1.48	1.65	2.33	3.1
423	1.0	0.98	0.53	0.76	0.98	1.88	1.37	1.23	1.27	2.17	2.92	2.2
424	1.0	0.9	0.57	0.68	0.84	1.48	1.65	1.94	2.58	2.23	1.87	1.52
425	1.0	1.05	0.86	0.65	0.99	3.08	4.27	7.53	4.93	3.75	3.02	2.48
426	1.0	0.61	0.48	0.65	0.67	1.29	1.3	2.36	2.09	1.14	1.51	1.74
427	1.0	1.12	1.32	1.11	0.75	2.01	3.27	3.95	3.86	3.0	2.75	2.39
428	1.0	1.02	1.05	1.02	1.12	2.2	3.42	3.81	3.53	2.89	3.3	3.37
429	1.0	0.7	1.01	1.14	1.26	2.21	2.87	2.98	2.32	1.71	1.52	1.25
430	1.0	0.81	1.13	1.18	1.11	2.23	2.24	2.37	2.35	1.95	1.63	1.66
431	1.0	0.83	1.05	0.99	1.04	1.64	1.92	1.75	1.98	1.68	1.31	1.32
432	1.0	0.89	0.81	0.87	1.47	1.96	2.08	2.45	2.45	1.78	1.6	1.54
433	1.0	0.9	0.88	0.94	1.59	2.42	2.8	3.01	2.47	2.2	2.19	1.55
434	1.0	0.67	0.9	0.99	0.99	2.4	2.72	3.89	3.16	1.73	1.59	1.24
435	1.0	0.9	1.08	1.28	2.58	5.03	6.26	9.22	8.54	2.74	2.47	2.88
436	1.0	1.13	1.01	0.99	1.98	2.94	3.51	3.97	3.54	2.93	2.4	2.19
437	1.0	0.83	0.7	0.73	0.74	2.27	2.55	2.8	2.85	2.01	1.52	1.4
438	1.0	1.27	0.63	0.88	0.84	2.71	3.75	4.97	4.91	2.77	2.51	2.29
439	1.0	0.78	0.66	0.77	1.06	1.74	3.75	5.36	4.63	2.13	2.44	1.93
440	1.0	0.92	0.97	0.9	0.83	1.9	3.75	4.97	4.33	2.32	2.21	1.88
441	1.0	1.14	0.96	0.98	1.49	3.18	5.41	9.55	8.05	4.48	3.02	2.1
442	1.0	0.88	0.91	1.27	1.4	4.48	17.43	16.41	9.5	7.37	4.45	3.97
443	1.0	0.8	0.58	0.44	0.57	0.9	0.94	1.5	1.39	1.27	1.82	1.75
444	1.0	1.34	0.99	0.8	1.26	1.12	1.56	2.06	2.44	2.49	2.63	2.31
445	1.0	0.92	0.93	0.74	0.74	1.17	1.63	2.56	3.2	3.57	3.77	4.18
446	1.0	1.32	1.06	0.81	1.72	3.62	4.13	4.96	5.56	6.84	6.18	5.31
447	1.0	0.56	0.76	0.62	0.91	1.91	2.16	3.74	2.6	4.84	4.79	4.52
448	1.0	0.7	0.81	0.89	1.57	1.94	1.82	2.46	2.36	2.74	2.62	2.23
449	1.0	0.92	0.98	1.03	1.38	1.82	1.96	2.06	2.17	3.19	3.36	3.42
450	1.0	1.15	0.93	1.17	1.78	2.18	1.96	2.01	3.03	3.35	2.53	2.59
451	1.0	0.93	0.61	0.79	0.91	1.06	1.38	1.78	1.89	1.75	1.49	1.45
452	1.0	0.73	0.7	0.73	1.04	1.31	1.24	1.61	1.87	1.69	1.78	2.01
453	1.0	0.95	0.71	0.97	1.21	2.09	1.98	2.33	2.08	1.78	2.1	2.37
454	1.0	0.95	0.81	0.97	1.4	1.31	1.36	2.0	1.97	2.09	2.09	2.22
455	1.0	0.89	0.78	1.02	1.0	1.59	1.75	2.33	2.43	2.26	2.38	2.45
456	1.0	0.76	0.76	0.89	1.1	1.77	2.36	3.43	3.0	4.49	3.69	3.21
457	1.0	1.21	1.16	1.32	1.46	2.4	3.43	4.29	3.97	4.93	3.55	2.96
458	1.0	1.16	2.28	2.27	1.09	2.81	3.16	3.66	4.36	2.8	3.12	2.54
459	1.0	0.96	1.27	0.97	1.19	1.46	1.76	1.94	2.4	2.31	1.81	1.53
460	1.0	0.85	1.12	1.1	0.75	1.12	1.55	1.65	2.29	1.61	1.48	1.49
461	1.0	0.74	1.24	1.15	0.72	1.5	1.65	1.63	2.23	1.88	1.65	1.65
462	1.0	0.73	0.95	0.93	0.89	1.39	1.69	1.87	1.89	2.02	2.04	1.87
463	1.0	0.72	1.03	0.65	0.63	1.16	1.74	1.88	1.99	2.03	2.21	2.35
464	1.0	0.56	1.07	0.57	0.8	1.45	2.68	2.7	2.86	3.32	2.95	2.61
465	1.0	0.76	1.23	1.07	0.46	2.04	3.32	3.73	3.8	3.54	4.91	4.13
466	1.0	1.08	1.06	0.94	1.01	1.32	1.39	2.37	2.44	1.9	1.66	1.45
467	1.0	0.78	0.88	0.75	0.68	1.67	1.98	2.7	3.39	1.98	2.24	1.82
468	1.0	0.95	1.2	1.32	1.14	2.29	2.21	2.8	2.25	3.11	2.44	2.54
469	1.0	1.03	1.12	1.0	1.05	2.11	3.21	3.58	3.7	3.19	3.36	3.04
470	1.0	1.07	0.76	1.02	0.9	3.57	4.44	6.8	7.0	7.33	5.95	5.13
471	1.0	0.9	1.15	1.53	1.22	5.33	7.75	11.72	10.86	11.06	11.67	11.02
472	1.0	0.99	1.32	1.65	0.75	5.76	8.51	10.02	9.28	12.34	9.12	8.81
473	1.0	1.14	1.25	1.24	1.65	7.22	17.97	21.16	11.2	15.21	13.75	6.39
474	1.0	0.75	1.19	1.23	0.77	0.84	1.06	1.45	1.8	1.03	1.2	1.06
475	1.0	1.16	1.34	1.55	1.08	1.91	1.98	2.37	2.76	2.0	1.7	1.15
476	1.0	1.26	2.57	1.52	0.98	1.18	1.7	2.56	3.24	1.38	1.43	1.07
477	1.0	1.07	1.85	1.55	1.07	1.42	1.6	2.29	2.54	1.14	1.16	0.95
478	1.0	0.85	1.22	1.16	0.96	1.16	1.38	1.92	1.78	0.9	0.9	0.71
479	1.0	1.03	1.22	1.2	1.0	1.68	1.66	1.87	2.38	1.16	0.81	1.05
480	1.0	0.98	1.35	1.78	1.19	1.35	1.36	1.72	2.57	1.34	1.16	1.1
481	1.0	1.19	1.61	1.62	2.04	2.04	2.15	3.43	4.16	2.62	2.37	1.81
482	1.0	1.21	2.85	2.15	2.04	2.95	3.0	4.49	4.91	2.17	1.9	1.36
483	1.0	0.96	1.17	0.87	2.62	2.28	2.2	1.24	2.03	1.22	1.02	0.88
484	1.0	0.96	1.49	1.48	3.59	4.14	3.03	3.57	2.06	2.2	2.28	1.86
485	1.0	1.08	0.92	1.53	1.91	3.25	2.36	1.77	1.72	2.16	1.77	1.84
486	1.0	0.39	1.4	1.74	2.07	3.15	3.8	4.34	2.97	2.09	1.71	1.44
487	1.0	0.92	1.02	1.64	2.36	3.02	2.37	3.05	1.75	1.69	1.52	1.61
488	1.0	0.94	0.94	1.66	2.7	4.38	3.06	2.75	2.14	1.48	1.73	1.34
489	1.0	1.05	0.76	1.53	3.22	4.43	3.6	2.63	2.22	1.8	1.39	1.19
490	1.0	1.06	1.23	2.36	2.41	3.27	3.75	2.4	1.65	1.61	2.09	1.85
491	1.0	1.18	5.53	11.9	3.86	28.22	20.07	16.54	9.58	3.3	5.88	8.33
492	1.0	0.76	1.42	3.61	5.75	3.23	2.61	7.69	7.13	5.1	4.12	4.96
493	1.0	1.4	1.68	2.09	3.18	1.42	1.38	1.64	1.74	2.33	2.19	2.67
494	1.0	0.78	0.66	4.69	5.25	1.16	1.78	2.3	1.65	1.78	1.45	1.59
495	1.0	1.05	0.85	1.2	2.05	2.33	1.94	2.66	1.66	0.71	0.65	0.67
496	1.0	1.01	0.78	1.17	1.87	1.6	1.32	1.85	1.54	0.96	0.66	0.68
497	1.0	1.03	1.89	1.46	1.08	1.03	1.02	1.95	1.8	0.65	0.76	0.61
498	1.0	1.5	2.36	3.63	3.3	1.34	2.28	1.82	1.76	1.02	0.99	1.04
499	1.0	0.68	1.04	1.17	0.84	1.15	0.87	0.76	0.59	0.61	0.63	0.83
500	1.0	0.9	1.19	2.59	1.06	1.24	1.76	1.51	0.82	0.87	0.92	0.72
501	1.0	0.92	1.06	6.6	5.84	5.39	2.09	1.47	1.16	0.91	0.83	0.82
502	1.0	0.72	0.64	3.46	1.87	1.53	1.57	1.3	0.81	0.61	0.72	0.76
503	1.0	0.81	1.14	4.47	5.65	4.28	2.59	2.26	1.02	1.11	1.17	1.12
504	1.0	2.27	2.64	6.39	8.01	3.34	1.88	1.85	1.16	1.1	0.98	0.87
505	1.0	1.14	2.14	2.61	2.54	1.73	2.2	2.07	1.18	0.94	0.94	0.92
506	1.0	1.15	3.36	4.32	3.21	4.62	3.89	2.42	1.4	1.07	0.99	1.2
507	1.0	1.07	1.78	2.74	2.78	3.09	3.84	3.54	1.8	1.08	1.04	0.83
508	1.0	1.37	2.05	3.88	3.43	3.45	4.04	4.04	2.2	1.45	0.84	0.92
509	1.0	1.65	3.02	5.08	11.48	12.58	10.44	10.53	3.42	1.15	0.86	0.86
510	1.0	0.97	1.63	3.65	5.11	0.92	1.84	2.66	2.14	1.24	1.23	1.05
511	1.0	1.85	2.08	3.98	3.39	1.29	2.27	2.73	2.16	1.2	0.97	0.9
512	1.0	1.33	2.86	3.07	1.85	1.95	1.88	1.75	1.44	1.16	1.35	1.48
513	1.0	1.3	2.78	5.2	2.95	2.31	3.08	2.77	1.87	1.77	1.66	1.72
514	1.0	2.41	3.57	7.18	4.86	3.1	3.58	3.93	2.28	2.19	2.16	2.23
515	1.0	2.09	3.37	5.52	4.89	3.05	3.27	4.29	2.72	2.15	2.05	2.25
516	1.0	1.52	4.39	7.03	5.45	2.93	3.91	4.44	2.4	1.97	2.21	1.79
517	1.0	2.25	4.67	7.94	5.94	3.76	4.46	4.6	2.43	1.86	1.57	1.26
